name,latitude,longitude,weight
2023_06_08T21_38_22.442373Z.gpx,47.8779913,-122.2389869,1
2023_10_15T01_00_12.618598Z.gpx,38.77660473461843,-121.27905875723651,1
2023_07_05T14_13_12.257904Z.gpx,47.7351594,-122.18764069999999,1
2023_10_15T19_50_08.341242.gpx,25.0233231,121.27051569999999,1
2023_06_21T22_15_01.515564Z.gpx,47.9085533,-122.22466109999999,1
2023_10_15T15_24_32.064885.gpx,24.9586427,121.53866629999999,1
2023_10_15T15_51_11.599164.gpx,30.547183999999998,-91.9753413,1
2023_10_15T02_25_31.460988Z.gpx,38.779454730189165,-121.26580069186414,1
2023_05_18T21_17_55.979142Z.gpx,47.8704567,-122.2448337,1
2023_10_15T16_24_03.230977Z.gpx,41.554426108558765,-72.96467161832912,1
2023_05_29T04_13_01.124501Z.gpx,47.8358004,-122.2884452,1
2023_06_12T22_12_30.235014Z.gpx,47.711774999999996,-122.18501239999999,1
2023_06_24T01_37_15.321354Z.gpx,47.6939938,-122.0991311,1
2023_10_15T15_42_03.929525.gpx,24.937720199999998,121.36159869999999,1
2023_07_05T13_50_53.478924Z.gpx,47.6938694,-122.09918549999999,1
2023_06_09T21_37_26.403263Z.gpx,47.8956352,-122.2889938,1
2023_04_06T02_02_42.703749Z.gpx,47.9393485,-122.2820575,1
2023_07_04T22_38_01.167094Z.gpx,47.672021699999995,-122.1063599,1
2023_04_25T15_18_03.461495Z.gpx,47.7106302,-122.1699586,1
2023_05_08T22_13_25.857778Z.gpx,47.8865166,-122.22831049999999,1
2023_04_14T21_52_16.681826Z.gpx,47.693918499999995,-122.0991459,1
2023_07_05T17_47_01.888861Z.gpx,47.940308599999994,-122.26250999999999,1
2023_03_28T14_29_19.010782Z.gpx,47.7966802,-122.217551,1
2023_06_24T21_06_41.248834Z.gpx,47.6937931,-122.09888939999999,1
2023_05_20T17_07_35.532426Z.gpx,47.7407292,-122.18692449999999,1
2023_10_15T17_09_10.867947Z.gpx,40.41810624152499,-74.17831099409158,1
2023_05_17T14_12_50.767195Z.gpx,47.708896599999996,-122.1764305,1
2023_04_03T23_05_39.439361Z.gpx,47.8846852,-122.2306524,1
2023_10_15T18_58_06.023754Z.gpx,40.394693720866535,-74.2225542651519,1
2023_10_15T17_50_22.945658Z.gpx,41.54190039976508,-72.96917539952001,1
2023_04_07T00_26_10.003692Z.gpx,47.8702523,-122.2448388,1
2023_10_15T03_23_11.019692Z.gpx,39.00584730726024,-121.5431762332,1
2023_07_16T00_45_40.930503Z.gpx,47.693953099999995,-122.09912519999999,1
2023_05_22T22_14_14.554531Z.gpx,47.940163899999995,-122.2739613,1
2023_07_25T16_50_13.115109Z.gpx,47.3768643,-121.3773626,1
2023_10_15T18_15_34.957183Z.gpx,41.57590929857961,-73.06977227411967,1
2023_06_29T00_35_20.210861Z.gpx,47.7794099,-122.19329289999999,1
2023_06_26T15_37_04.065856Z.gpx,47.6983204,-122.13206059999999,1
2023_10_15T16_39_17.319025.gpx,30.4227694,-91.13825039999999,1
2023_10_15T16_34_44.754841Z.gpx,41.563953478278144,-72.92606965333064,1
2023_10_15T02_41_14.925215Z.gpx,38.65775172253202,-121.36398439881846,1
2023_05_10T20_46_12.584862Z.gpx,47.936921999999996,-122.26456329999999,1
2023_10_15T15_12_57.083420Z.gpx,40.45869888733035,-74.30661818647134,1
2023_07_13T19_17_19.181083Z.gpx,47.9224296,-122.3003725,1
2023_05_09T14_52_22.426493Z.gpx,47.7587166,-122.1839914,1
2023_07_15T20_14_29.000490Z.gpx,47.6929178,-122.10840669999999,1
2023_06_03T22_56_51.931432Z.gpx,47.802672799999996,-122.2252798,1
2023_10_15T20_13_33.041866.gpx,24.935872,121.35533919999999,1
2023_04_26T15_28_15.850948Z.gpx,47.7107698,-122.18229269999999,1
2023_05_26T13_29_14.511254Z.gpx,47.709557,-122.1318323,1
2023_07_19T00_15_42.689677Z.gpx,47.934322099999996,-122.2614361,1
2023_10_15T15_48_40.805024.gpx,30.541296,-92.02521929999999,1
2023_10_15T10_12_24.624320.gpx,24.7007674,120.8649693,1
2023_04_21T15_41_45.701105Z.gpx,47.6778915,-122.12079159999999,1
2023_04_19T14_42_32.163392Z.gpx,47.8684527,-122.244748,1
2023_10_15T08_30_05.709803.gpx,24.6669835,120.8463518,1
2023_04_12T14_03_19.385066Z.gpx,47.711402299999996,-122.14986019999999,1
2023_10_15T18_03_24.521002Z.gpx,41.54228213520177,-72.96915121569782,1
2023_04_18T00_37_27.742197Z.gpx,47.789305899999995,-122.20351199999999,1
2023_05_10T12_47_26.200449Z.gpx,47.5078295,-122.1978906,1
2023_07_22T23_31_06.059839Z.gpx,47.6740411,-122.0903786,1
2023_05_11T13_34_31.171820Z.gpx,47.791534399999996,-122.2074406,1
2023_10_15T14_50_37.545239Z.gpx,25.068699928188213,121.51062185106397,1
2023_05_17T14_01_11.483091Z.gpx,47.701898199999995,-122.0930398,1
2023_03_27T22_16_01.820604Z.gpx,47.8627116,-122.2477172,1
2023_05_05T23_21_26.709052Z.gpx,47.8840587,-122.2314311,1
2023_10_15T08_17_35.386678.gpx,24.5082582,120.71441189999999,1
2023_10_15T19_13_26.370567Z.gpx,38.752320068520895,-121.28793851142406,1
2023_04_06T13_50_00.167131Z.gpx,47.7113734,-122.1470741,1
2023_07_04T23_11_36.470124Z.gpx,47.462739,-122.2601402,1
2023_07_20T14_28_30.199121Z.gpx,47.7171081,-122.18630669999999,1
2023_07_05T22_20_34.609274Z.gpx,47.8975887,-122.2160459,1
2023_10_15T08_00_05.369550.gpx,24.305813999999998,120.5971106,1
2023_10_15T16_52_43.526019.gpx,30.2390746,-90.9690074,1
2023_06_02T16_26_25.781283Z.gpx,47.810944,-122.2295329,1
2023_10_15T00_35_56.440420Z.gpx,38.84769104476793,-121.24426898364399,1
2023_06_25T23_06_01.675347Z.gpx,47.675521499999995,-122.13035699999999,1
2023_10_15T02_46_42.285436Z.gpx,38.637743489473095,-121.37909411481881,1
2023_07_12T15_02_02.251487Z.gpx,47.70915,-122.1743283,1
2023_05_20T18_07_35.166987Z.gpx,48.5615911,-122.3480376,1
2023_06_04T01_49_57.433791Z.gpx,47.757813399999996,-122.18442429999999,1
2023_07_20T02_21_57.285488Z.gpx,47.7457208,-122.18726729999999,1
2023_07_13T23_01_39.539193Z.gpx,47.788515499999995,-122.2020912,1
2023_10_15T19_09_46.168988.gpx,25.0496521,121.53142659999999,1
2023_05_03T23_45_52.515298Z.gpx,47.8250837,-122.25365,1
2023_05_20T22_13_04.032500Z.gpx,48.705815099999995,-122.4771426,1
2023_04_24T21_41_53.197791Z.gpx,47.9238498,-122.2411092,1
2023_06_21T21_32_31.618123Z.gpx,47.9394316,-122.28186799999999,1
2023_04_18T23_13_27.608117Z.gpx,47.7111125,-122.16782979999999,1
2023_07_24T14_04_30.719748Z.gpx,47.7114219,-122.1548435,1
2023_04_19T22_25_37.419103Z.gpx,47.940319699999996,-122.2821259,1
2023_04_27T22_28_16.228510Z.gpx,47.819865899999996,-122.24239449999999,1
2023_06_21T15_17_21.216525Z.gpx,47.7558369,-122.1852844,1
2023_05_02T13_42_49.478187Z.gpx,47.703970999999996,-122.12496809999999,1
2023_07_10T14_37_34.274003Z.gpx,47.6939419,-122.0991057,1
2023_04_10T13_50_11.250647Z.gpx,47.7115355,-122.16608699999999,1
2023_07_25T17_44_39.461907Z.gpx,46.9462627,-120.2462989,1
2023_07_05T14_59_39.116600Z.gpx,47.9235237,-122.2909282,1
2023_04_27T13_22_56.774077Z.gpx,47.694042599999996,-122.09916299999999,1
2023_06_29T00_25_20.212762Z.gpx,47.8776922,-122.2394992,1
2023_07_24T23_45_21.607694Z.gpx,47.940702599999995,-122.2629599,1
2023_06_24T01_47_23.541471Z.gpx,47.629773899999996,-122.1596038,1
2023_10_15T08_32_45.080498.gpx,24.679142799999997,120.853613,1
2023_05_15T18_43_16.158685Z.gpx,47.693996899999995,-122.09903999999999,1
2023_04_13T14_45_20.933364Z.gpx,47.708974,-122.17482079999999,1
2023_10_15T19_30_15.323472.gpx,25.0168525,121.4564497,1
2023_10_15T18_52_44.552935.gpx,30.261827999999998,-81.62690119999999,1
2023_05_12T19_07_30.445765Z.gpx,47.8882693,-122.22606809999999,1
2023_06_14T14_07_33.090033Z.gpx,47.703893099999995,-122.11449329999999,1
2023_10_15T00_48_46.004411Z.gpx,38.84813099660286,-121.2686881881644,1
2023_10_15T16_49_57.815416.gpx,30.286983199999998,-90.9904085,1
2023_06_09T14_57_45.174588Z.gpx,47.693973299999996,-122.0988986,1
2023_05_21T00_24_28.970221Z.gpx,47.694007299999996,-122.0990918,1
2023_04_18T00_13_46.151799Z.gpx,47.9397434,-122.28080349999999,1
2023_07_10T15_01_50.836161Z.gpx,47.765336,-122.18730219999999,1
2023_10_15T20_23_54.862393.gpx,24.977636,121.513599,1
2023_10_15T14_36_19.144879.gpx,24.7487787,120.9276841,1
2023_04_24T23_33_24.502380Z.gpx,47.6734534,-122.0902715,1
2023_10_15T19_10_53.486687Z.gpx,40.37300427934566,-74.31073773133694,1
2023_05_08T22_02_40.593557Z.gpx,47.9394147,-122.2820045,1
2023_06_27T22_13_52.481520Z.gpx,47.8259986,-122.2546773,1
1970_01_01T00_00_45.371674Z.gpx,22.99664,120.2398939,1
2023_05_16T00_17_29.481657Z.gpx,47.876022899999995,-122.2414822,1
2023_10_15T15_06_34.311897.gpx,30.993024499999997,-92.3216903,1
2023_04_24T14_08_49.985817Z.gpx,47.7115307,-122.1828322,1
2023_10_15T17_06_21.716007.gpx,30.1269119,-90.70438449999999,1
2023_07_13T23_21_04.439268Z.gpx,47.711697,-122.1658791,1
2023_07_13T22_35_58.090000Z.gpx,47.9407083,-122.2629271,1
2023_06_09T21_26_49.467289Z.gpx,47.9394942,-122.2819866,1
2023_03_23T18_17_32.469557Z.gpx,47.768067599999995,-122.18942639999999,1
2023_06_02T23_04_35.140333Z.gpx,47.9229653,-122.29088259999999,1
2023_04_14T00_52_48.837618Z.gpx,47.940071499999995,-122.28190479999999,1
2023_07_14T14_56_32.339056Z.gpx,47.702383499999996,-122.0936217,1
2023_04_11T13_54_09.277535Z.gpx,47.8236383,-122.2508532,1
2023_07_05T14_03_12.253882Z.gpx,47.703852,-122.1121661,1
2023_10_15T17_01_43.181994.gpx,24.927119899999997,121.36787559999999,1
2023_06_03T22_36_01.188548Z.gpx,47.693976299999996,-122.09912349999999,1
2023_10_15T15_41_08.446615.gpx,30.5840218,-92.0532897,1
2023_10_15T17_32_57.008529.gpx,40.148686399999995,-74.2757503,1
2023_05_17T14_22_50.668909Z.gpx,47.826402599999994,-122.2545823,1
2023_05_18T12_36_17.466383Z.gpx,47.7591556,-122.1839986,1
2023_07_08T23_17_23.003007Z.gpx,47.467323099999994,-122.22812649999999,1
2023_07_19T00_42_18.238050Z.gpx,47.7107774,-122.16907239999999,1
2023_07_25T16_30_12.937903Z.gpx,47.473294599999996,-121.7510617,1
2023_05_27T19_55_36.694604Z.gpx,47.6418464,-122.26533649999999,1
2023_06_15T21_47_42.764686Z.gpx,47.7786733,-122.192747,1
2023_10_15T15_53_42.126405.gpx,30.547183699999998,-91.9421752,1
2023_05_20T17_47_34.404030Z.gpx,48.2624685,-122.2622591,1
2023_04_26T23_00_30.280660Z.gpx,47.921298,-122.2120202,1
2023_07_25T03_27_07.814233Z.gpx,47.623716699999996,-122.18828889999999,1
2023_07_19T14_38_37.890409Z.gpx,47.6929921,-122.1243088,1
2023_10_15T20_00_17.343639.gpx,25.0639827,121.2152859,1
2023_03_23T17_57_08.408472Z.gpx,47.9391003,-122.28131599999999,1
2023_07_22T23_41_14.623362Z.gpx,47.734063899999995,-122.08139539999999,1
2023_05_17T00_25_35.547113Z.gpx,47.692740799999996,-122.0930831,1
2023_10_15T08_07_35.388605.gpx,24.369968,120.66415889999999,1
2023_10_15T15_43_40.404510.gpx,30.5556217,-92.05254269999999,1
2023_07_25T17_34_39.478815Z.gpx,46.9706015,-120.48900979999999,1
2023_10_15T18_56_47.524111.gpx,25.040187399999997,121.54540859999999,1
2023_03_25T02_13_53.308867Z.gpx,47.887271899999995,-122.2273623,1
2023_10_15T19_06_59.779568Z.gpx,38.75546490729919,-121.30413510184037,1
2023_10_15T20_05_42.441017.gpx,25.0121851,121.2786028,1
2023_06_12T22_02_30.068522Z.gpx,47.830587799999996,-122.26164469999999,1
2023_04_11T23_21_55.053465Z.gpx,47.6241554,-122.15402809999999,1
2023_10_15T00_21_22.005258Z.gpx,38.82665619674991,-121.2015831578452,1
2023_05_02T22_01_29.944144Z.gpx,47.9395965,-122.27492749999999,1
2023_04_21T18_37_29.878052Z.gpx,47.6136546,-122.1827828,1
2023_06_28T14_12_35.735604Z.gpx,47.833045299999995,-122.2614191,1
2023_10_15T15_26_44.494794Z.gpx,40.42129285590435,-74.18639480729931,1
2023_07_07T14_29_20.626325Z.gpx,47.708878999999996,-122.17559229999999,1
2023_05_06T23_09_11.908963Z.gpx,47.6787065,-122.1287344,1
2023_06_10T22_28_46.168897Z.gpx,47.6764017,-122.1278813,1
2023_05_29T01_25_56.508524Z.gpx,47.8098059,-122.2289856,1
2023_10_15T15_36_25.730580.gpx,24.9519271,121.3914463,1
2023_07_03T13_30_29.806505Z.gpx,47.8316119,-122.26108079999999,1
2023_04_04T23_56_59.806081Z.gpx,47.881473199999995,-122.23467339999999,1
2023_10_15T19_15_06.418475.gpx,25.0356097,121.48058859999999,1
2023_10_15T14_54_04.238970.gpx,31.161719899999998,-92.4583663,1
2023_10_15T16_36_50.893061.gpx,24.9255644,121.36803809999999,1
2023_10_15T14_59_04.333838.gpx,31.0769019,-92.4366759,1
2023_10_15T12_03_37.949807.gpx,24.7471492,120.92650839999999,1
2023_07_08T23_27_22.899618Z.gpx,47.5831812,-122.1760934,1
2023_10_15T09_59_13.421173.gpx,24.6778193,120.86518059999999,1
2023_10_15T00_25_42.896419Z.gpx,38.826710954296885,-121.20271846381404,1
2023_05_29T19_31_29.059340Z.gpx,47.663305699999995,-122.0273613,1
2023_10_15T19_58_43.077004Z.gpx,22.999606099999998,120.2483889,1
2023_04_19T14_21_13.035364Z.gpx,47.703915099999996,-122.1216573,1
2023_05_16T13_57_10.940623Z.gpx,47.7112701,-122.13490789999999,1
2023_07_11T13_42_57.629912Z.gpx,47.7896656,-122.2036428,1
2023_05_26T00_58_10.316539Z.gpx,47.6938965,-122.099294,1
2023_04_27T13_54_19.747101Z.gpx,47.8881886,-122.2249619,1
2023_05_06T03_49_01.216208Z.gpx,47.663249699999994,-122.0273792,1
2023_07_25T02_26_54.829036Z.gpx,47.5797756,-122.21521299999999,1
2023_10_15T18_13_03.705814Z.gpx,38.79178082242071,-121.35697634178702,1
2023_05_31T22_58_05.508786Z.gpx,47.9058159,-122.2124846,1
2023_06_16T00_04_42.973467Z.gpx,47.694086,-122.0992735,1
2023_07_19T00_30_55.932843Z.gpx,47.7989689,-122.2225024,1
2023_04_03T23_58_14.129379Z.gpx,47.7107617,-122.1704458,1
2023_05_17T21_56_14.417339Z.gpx,47.8539587,-122.25533069999999,1
2023_04_21T00_47_04.529325Z.gpx,47.6447965,-122.28553869999999,1
2023_05_25T03_38_12.701656Z.gpx,47.6638035,-122.02789759999999,1
2023_10_15T18_47_42.341920.gpx,37.3011932,-122.032167,1
2023_03_30T11_40_02.135290Z.gpx,47.4928232,-122.1918766,1
2023_03_26T04_48_57.169943Z.gpx,47.612913899999995,-122.19821549999999,1
2023_04_15T23_11_13.362605Z.gpx,47.6929221,-122.1115226,1
2023_04_01T00_34_11.077493Z.gpx,47.8999315,-122.2915721,1
2023_04_27T13_34_19.747648Z.gpx,47.71123,-122.132695,1
2023_10_15T01_39_30.410328Z.gpx,38.78129951870253,-121.26569601331586,1
2023_04_04T13_30_37.390528Z.gpx,47.787249599999996,-122.19896899999999,1
2023_07_13T00_22_36.684341Z.gpx,47.931383,-122.2485919,1
2023_05_31T00_34_09.623554Z.gpx,47.6218704,-122.1326137,1
2023_04_07T00_36_09.938731Z.gpx,47.775005199999995,-122.1910137,1
2023_10_15T19_44_20.037387.gpx,37.3008522,-122.03210929999999,1
2023_04_02T19_59_41.463943Z.gpx,47.631812599999996,-122.1785549,1
2023_06_09T21_47_41.751199Z.gpx,47.8322231,-122.2632258,1
2023_05_10T21_07_26.935930Z.gpx,47.7628415,-122.18562449999999,1
2023_10_15T16_18_47.616550.gpx,30.541888999999998,-91.43346299999999,1
2023_03_22T14_07_58.375330Z.gpx,47.6939748,-122.0990166,1
2023_04_01T00_44_33.130602Z.gpx,47.8175087,-122.23897059999999,1
2023_06_14T14_28_17.283223Z.gpx,47.8733442,-122.2433095,1
2023_06_21T14_56_05.768375Z.gpx,47.6939871,-122.09914409999999,1
2023_05_16T20_22_48.275861Z.gpx,47.4439716,-122.2979982,1
2023_04_21T00_57_09.019888Z.gpx,47.6672157,-122.12019199999999,1
2023_05_10T12_57_26.208941Z.gpx,47.634316899999995,-122.14320869999999,1
2023_10_15T16_47_23.713675.gpx,30.329008299999998,-91.0129188,1
2023_06_02T16_05_13.376843Z.gpx,47.693968,-122.09903969999999,1
2023_07_11T01_04_08.827736Z.gpx,47.7852453,-122.19744139999999,1
2023_04_06T02_23_17.268434Z.gpx,47.770199999999996,-122.1900287,1
2023_10_15T20_26_46.050437.gpx,24.972006999999998,121.5289023,1
2023_10_15T02_31_09.985310Z.gpx,38.7761131907807,-121.26575219122032,1
2023_10_15T15_24_04.492383.gpx,30.723170399999997,-92.11733509999999,1
2023_05_25T13_19_39.146466Z.gpx,47.6939948,-122.0990844,1
2023_10_15T17_19_05.512877Z.gpx,38.9962829803333,-121.40015423913901,1
2023_10_15T08_34_34.284870.gpx,24.679262299999998,120.86604159999999,1
2023_10_15T14_54_02.857452Z.gpx,25.068450975860355,121.52222057547782,1
2023_05_06T23_34_41.442160Z.gpx,47.7121686,-122.1867518,1
2023_06_07T16_11_44.713122Z.gpx,47.8032061,-122.22549,1
2023_04_07T00_46_09.974803Z.gpx,47.7113231,-122.154556,1
2023_05_22T13_36_49.672214Z.gpx,47.7983228,-122.2207821,1
2023_07_18T14_45_20.444962Z.gpx,47.7186284,-122.1872135,1
2023_07_22T00_56_01.202513Z.gpx,47.7657732,-122.1878485,1
2023_10_15T02_51_27.592219Z.gpx,38.63728783546813,-121.3826794621803,1
2023_10_15T14_51_22.659147Z.gpx,23.207313199999998,120.23953159999999,1
2023_07_13T00_42_45.750206Z.gpx,47.74915,-122.1872114,1
2023_04_03T23_15_39.444651Z.gpx,47.7725643,-122.19048579999999,1
2023_06_17T19_45_31.844991Z.gpx,47.6972593,-122.12868499999999,1
2023_10_15T15_02_23.059848.gpx,24.6779853,120.86497779999999,1
2023_05_15T18_02_16.889200Z.gpx,47.5724677,-122.1768585,1
2023_05_26T13_18_17.470751Z.gpx,47.6938964,-122.09915409999999,1
2023_07_04T00_35_54.876188Z.gpx,47.9403858,-122.2627658,1
2023_05_27T23_03_58.500390Z.gpx,47.6924102,-122.09281469999999,1
2023_10_15T19_45_08.335816.gpx,25.0645515,121.33932189999999,1
2023_07_11T01_14_11.945859Z.gpx,47.7112761,-122.1474207,1
2023_03_22T14_42_36.418929Z.gpx,47.8796837,-122.2361779,1
2023_05_20T17_37_35.402819Z.gpx,48.1237857,-122.1851938,1
2023_05_19T22_26_33.158675Z.gpx,47.7804499,-122.19393249999999,1
1970_01_01T00_06_10.822869.gpx,-14.1410149,-39.7356834,1
2023_04_12T22_26_56.882747Z.gpx,47.9371838,-122.27001879999999,1
2023_07_08T23_06_42.408253Z.gpx,47.4292386,-122.2898546,1
2023_06_13T16_40_26.922007Z.gpx,47.7152387,-122.18369729999999,1
2023_05_24T23_51_31.867702Z.gpx,47.7039615,-122.18040219999999,1
2023_10_15T15_11_41.579932Z.gpx,23.133381,120.30616289999999,1
2023_10_15T15_38_55.734367.gpx,24.9394574,121.3603557,1
2023_10_15T17_20_00.146631Z.gpx,41.64063568737804,-72.87399839363994,1
2023_10_15T00_45_53.697275Z.gpx,38.847711448289836,-121.24430496493292,1
2023_06_27T21_53_15.528020Z.gpx,47.940215699999996,-122.26255529999999,1
2023_06_10T21_23_47.811529Z.gpx,47.6933059,-122.0990848,1
2023_07_14T22_21_30.614847Z.gpx,47.940903999999996,-122.2628488,1
2023_05_29T01_15_45.832929Z.gpx,47.7114373,-122.1532604,1
2023_10_15T15_14_04.503577.gpx,30.8786779,-92.22765869999999,1
2023_05_16T01_22_16.848236Z.gpx,47.6634074,-122.027324,1
2023_10_15T00_42_11.500272Z.gpx,38.84775837841416,-121.24506958226573,1
2023_04_19T22_46_00.706930Z.gpx,47.775036899999996,-122.1909752,1
2023_03_22T14_22_08.505429Z.gpx,47.710981399999994,-122.13187459999999,1
2023_10_15T19_55_08.445144.gpx,25.0668032,121.2192939,1
2023_10_15T16_49_46.402478Z.gpx,22.6998362,120.32748769999999,1
2023_03_29T22_22_54.209289Z.gpx,47.874147099999995,-122.24344149999999,1
2023_10_15T20_16_13.948569.gpx,24.9508352,121.4007559,1
2023_05_07T23_17_29.866363Z.gpx,47.690527499999995,-122.34128749999999,1
2023_05_29T04_02_15.663187Z.gpx,47.8378631,-122.33360049999999,1
2023_10_15T15_56_12.198784.gpx,30.5473261,-91.8908439,1
2023_10_15T17_02_27.398138Z.gpx,39.049708532514956,-121.51443530358814,1
2023_10_15T14_43_08.112660Z.gpx,24.7757157,121.01731629999999,1
2023_10_15T17_42_18.898397Z.gpx,41.575903878574785,-72.90451020068434,1
2023_03_27T22_04_33.829999Z.gpx,47.937896099999996,-122.2716904,1
2023_04_20T20_43_41.571167Z.gpx,47.5799308,-122.18561009999999,1
2023_04_24T22_36_04.664786Z.gpx,47.7111581,-122.1677141,1
2023_05_15T16_51_08.586051Z.gpx,47.444145,-122.2972642,1
2023_03_24T14_18_13.970930Z.gpx,47.7790093,-122.19241869999999,1
2023_07_13T11_33_55.066224Z.gpx,47.6710024,-122.10541509999999,1
2023_05_25T00_38_12.339043Z.gpx,47.693984199999996,-122.0991463,1
2023_05_22T13_15_15.029242Z.gpx,47.6938108,-122.09915579999999,1
2023_04_26T22_50_02.524780Z.gpx,47.9396486,-122.2806689,1
2023_10_15T19_29_02.518648.gpx,24.935875499999998,121.3656463,1
2023_07_05T22_10_34.464158Z.gpx,47.9404943,-122.26281519999999,1
2023_05_18T12_20_50.791741Z.gpx,47.7022149,-122.09347969999999,1
2023_05_04T23_59_45.159275Z.gpx,47.674054899999994,-122.09011129999999,1
2023_07_11T22_30_01.939942Z.gpx,47.786262,-122.1984993,1
2023_10_15T17_22_10.911646.gpx,30.0540013,-90.3698696,1
2023_10_15T02_53_03.982992Z.gpx,38.634234864715324,-121.3829676630823,1
2023_06_13T15_01_56.030108Z.gpx,47.6928263,-122.10657169999999,1
2023_06_01T14_06_03.971170Z.gpx,47.6937402,-122.097099,1
2023_05_31T13_23_52.655849Z.gpx,47.7861839,-122.19700859999999,1
2023_05_22T22_35_36.816350Z.gpx,47.771113799999995,-122.19019019999999,1
2023_10_15T17_32_08.521149.gpx,25.0479667,121.5442678,1
2023_10_15T19_00_35.330208Z.gpx,40.397909225515996,-74.22614075633523,1
2023_07_08T00_19_23.689135Z.gpx,47.8767206,-122.2406414,1
2023_05_30T21_45_05.635810Z.gpx,47.851134099999996,-122.2573604,1
2023_10_15T20_29_24.735572.gpx,24.974727599999998,121.53480929999999,1
2023_10_15T14_33_26.344421.gpx,51.6304679,-0.7543905,1
2023_05_06T21_45_42.206635Z.gpx,47.6652968,-122.03021349999999,1
2023_05_22T13_26_49.735654Z.gpx,47.7113516,-122.1475512,1
2023_03_29T14_07_29.122429Z.gpx,47.7729028,-122.19027059999999,1
2023_04_11T22_37_44.674691Z.gpx,47.867587199999996,-122.2455179,1
2023_10_15T18_23_37.326981Z.gpx,41.05554462730904,-75.09200344891597,1
2023_06_08T21_27_38.788384Z.gpx,47.936941,-122.26454369999999,1
2023_10_15T08_35_48.968132.gpx,24.6795804,120.8690273,1
2023_10_15T19_04_39.884783Z.gpx,38.75938957268896,-121.29795979384839,1
2023_07_21T15_44_35.000567Z.gpx,47.7116441,-122.1581126,1
2023_10_15T19_02_42.272239Z.gpx,22.8550269,120.29007519999999,1
2023_05_27T22_53_58.476621Z.gpx,47.636680299999995,-122.1928025,1
2023_03_31T13_57_27.088699Z.gpx,47.815412699999996,-122.2338932,1
2023_10_15T18_44_07.331207.gpx,37.2906361,-122.02829659999999,1
2023_07_14T22_42_04.587766Z.gpx,47.7779295,-122.1923133,1
2023_06_07T20_01_15.099883Z.gpx,47.930220399999996,-122.25401439999999,1
2023_05_29T04_23_01.120739Z.gpx,47.76101,-122.1845496,1
2023_04_19T22_36_00.884472Z.gpx,47.8926245,-122.2205206,1
2023_06_20T13_53_43.781744Z.gpx,47.7900742,-122.20443259999999,1
2023_05_20T23_03_04.065471Z.gpx,48.037940899999995,-122.178636,1
2023_10_15T17_03_46.921406.gpx,30.144449299999998,-90.7624077,1
2023_04_12T22_48_31.138913Z.gpx,47.7384924,-122.18763969999999,1
2023_06_21T15_07_06.259048Z.gpx,47.7039938,-122.12899639999999,1
2023_10_15T19_12_36.427233.gpx,25.0458733,121.5024626,1
2023_10_15T08_15_05.379977.gpx,24.4775518,120.6920468,1
2023_03_26T02_00_09.224794Z.gpx,47.6939606,-122.0991839,1
2023_10_15T18_32_59.098373Z.gpx,38.788465195056204,-121.2911732935637,1
2023_10_15T16_29_46.421829Z.gpx,22.9777031,120.24806819999999,1
2023_05_04T13_39_51.032768Z.gpx,47.710834399999996,-122.1318654,1
2023_07_24T14_14_30.725056Z.gpx,47.807448199999996,-122.2276878,1
2023_05_05T13_54_15.028227Z.gpx,47.8162291,-122.2357533,1
2023_07_17T15_10_56.367878Z.gpx,47.7933239,-122.21092879999999,1
2023_10_15T14_45_14.741892.gpx,22.6610142,120.3092171,1
2023_10_15T18_36_20.727792.gpx,25.0403311,121.5454666,1
2023_05_10T11_54_53.474748Z.gpx,47.4939423,-122.1922798,1
2023_05_03T13_41_38.023684Z.gpx,47.6939631,-122.0990827,1
2023_07_20T14_38_30.183825Z.gpx,47.8521545,-122.2562571,1
2023_06_27T22_23_52.463487Z.gpx,47.717684299999995,-122.1873256,1
2023_10_15T20_10_53.943432.gpx,24.9542388,121.32492549999999,1
2023_03_24T14_08_13.982650Z.gpx,47.7065185,-122.1318443,1
2023_04_19T14_32_32.145571Z.gpx,47.7462826,-122.1868432,1
2023_03_29T13_56_41.961745Z.gpx,47.7112433,-122.1361927,1
2023_06_02T16_15_47.730985Z.gpx,47.711492,-122.1639299,1
2023_06_07T23_19_09.379640Z.gpx,47.693888,-122.099094,1
2023_10_15T17_32_31.513454.gpx,29.951299199999998,-90.3196636,1
2023_05_03T13_52_18.767242Z.gpx,47.7108457,-122.13186959999999,1
2023_10_15T16_44_48.711161.gpx,30.368618599999998,-91.0477552,1
2023_06_27T00_17_09.280355Z.gpx,47.8768205,-122.24044099999999,1
2023_04_11T22_47_44.647246Z.gpx,47.744053199999996,-122.18726249999999,1
2023_07_21T01_54_02.693174Z.gpx,47.836530499999995,-122.2732693,1
2023_03_28T14_19_17.427783Z.gpx,47.710887799999995,-122.131875,1
2023_10_15T14_32_04.524122.gpx,24.754485499999998,120.95574649999999,1
2023_06_21T22_36_14.765209Z.gpx,47.7568406,-122.1849276,1
2023_07_07T00_15_57.970841Z.gpx,47.8872833,-122.22726089999999,1
2023_05_25T13_40_51.838023Z.gpx,47.7705717,-122.1897911,1
2023_07_13T12_42_53.945491Z.gpx,47.493200699999996,-122.1918175,1
2023_05_20T23_24_32.758230Z.gpx,47.7296921,-122.18898659999999,1
2023_04_11T13_44_09.267016Z.gpx,47.711518899999994,-122.16474989999999,1
